"row","Codigo","Subject","Group","Sex","Block.Order","Block","Running","TrialNumb","TipoEva","soundtrack","Duration","Title","Happiness","Anger","Fear","Tenderness","Sad","Preference","Familiarity","Track360","Track110","Target","Emotion","Level","PosNeg","Valence","Energy","Tension"
"8106","E112122",122,1,"Mujer",5,"Bloque10","EnsayosS2B10","7","EnsayoED","353.mp3",17,"The Fifth Element",NA,NA,NA,NA,NA,7,0,353,103,"TENSION NEG MODERATE","TensionNeg","Moderate",NA,7,7,4
"8107","E112122",122,1,"Mujer",5,"Bloque10","EnsayosS2B10","8","EnsayoED","333.mp3",18,"Lethal weapon 3",NA,NA,NA,NA,NA,6,0,333,106,"TENSION NEG HIGH","TensionNeg","High",NA,7,6,4
"8108","E112122",122,1,"Mujer",5,"Bloque10","EnsayosS2B10","9","EnsayoED","234.mp3",20,"Oliver Twist",NA,NA,NA,NA,NA,6,0,234,10,"ANGER_MODERATE","Anger","Moderate",NA,4,7,9
"8109","E112122",122,1,"Mujer",5,"Bloque10","EnsayosS2B10","10","EnsayoED","045.mp3",18,"Gladiator",NA,NA,NA,NA,NA,7,0,45,108,"TENSION NEG HIGH","TensionNeg","High",NA,7,4,3
"8110","E112124",124,1,"Mujer",0,"Practica 2","EnsayosS2Practica","practica","EnsayoED","265.mp3",11,"Juha",NA,NA,NA,NA,NA,1,0,265,76,"ENERGY POS MODERATE","EnergyPos","Moderate",NA,7,5,2
"8111","E112124",124,1,"Mujer",1,"Bloque6","EnsayosS2B6","1","EnsayoED","113.mp3",15,"The Untouchables",NA,NA,NA,NA,NA,1,0,113,9,"ANGER_MODERATE","Anger","Moderate",NA,4,8,9
"8112","E112124",124,1,"Mujer",1,"Bloque6","EnsayosS2B6","2","EnsayoED","192.mp3",17,"Oliver Twist",NA,NA,NA,NA,NA,2,0,192,25,"HAPPY_HIGH","Happy","High",NA,7,7,6
"8113","E112124",124,1,"Mujer",1,"Bloque6","EnsayosS2B6","3","EnsayoED","360.mp3",19,"Batman",NA,NA,NA,NA,NA,1,0,360,63,"VALENCE NEG MODERATE","ValenceNeg","Moderate",NA,4,5,6
"8114","E112124",124,1,"Mujer",1,"Bloque6","EnsayosS2B6","4","EnsayoED","340.mp3",22,"The Portait of a Lady",NA,NA,NA,NA,NA,2,1,340,29,"HAPPY_MODERATE","Happy","Moderate",NA,7,2,2
"8115","E112124",124,1,"Mujer",1,"Bloque6","EnsayosS2B6","5","EnsayoED","163.mp3",19,"Naked Lunch",NA,NA,NA,NA,NA,1,0,163,98,"TENSION POS MODERATE","TensionPos","Moderate",NA,4,6,6
"8116","E112124",124,1,"Mujer",1,"Bloque6","EnsayosS2B6","6","EnsayoED","079.mp3",19,"Nostradamus",NA,NA,NA,NA,NA,3,0,79,30,"HAPPY_MODERATE","Happy","Moderate",NA,7,6,1
"8117","E112124",124,1,"Mujer",1,"Bloque6","EnsayosS2B6","7","EnsayoED","227.mp3",14,"Lethal weapon 3",NA,NA,NA,NA,NA,1,0,227,1,"ANGER_HIGH","Anger","High",NA,5,7,8
"8118","E112124",124,1,"Mujer",1,"Bloque6","EnsayosS2B6","8","EnsayoED","124.mp3",15,"The Rainmaker",NA,NA,NA,NA,NA,1,0,124,2,"ANGER_HIGH","Anger","High",NA,4,9,9
"8119","E112124",124,1,"Mujer",1,"Bloque6","EnsayosS2B6","9","EnsayoED","343.mp3",27,"Grizzly Man",NA,NA,NA,NA,NA,6,0,343,28,"HAPPY_MODERATE","Happy","Moderate",NA,8,2,2
"8120","E112124",124,1,"Mujer",1,"Bloque6","EnsayosS2B6","10","EnsayoED","178.mp3",15,"Big Fish",NA,NA,NA,NA,NA,1,0,178,65,"VALENCE NEG MODERATE","ValenceNeg","Moderate",NA,4,5,6
"8121","E112124",124,1,"Mujer",2,"Bloque7","EnsayosS2B7","1","EnsayoED","189.mp3",15,"Blanc",NA,NA,NA,NA,NA,2,0,189,52,"VALENCE POS HIGH","ValencePos","High",NA,7,7,3
"8122","E112124",124,1,"Mujer",2,"Bloque7","EnsayosS2B7","2","EnsayoED","210.mp3",18,"Crouching Tiger",NA,NA,NA,NA,NA,1,0,210,78,"ENERGY POS MODERATE","EnergyPos","Moderate",NA,5,5,5
"8123","E112124",124,1,"Mujer",2,"Bloque7","EnsayosS2B7","3","EnsayoED","022.mp3",18,"Shakespeare In Love",NA,NA,NA,NA,NA,3,0,22,57,"VALENCE POS MODERATE","ValencePos","Moderate",NA,7,8,4
"8124","E112124",124,1,"Mujer",2,"Bloque7","EnsayosS2B7","4","EnsayoED","325.mp3",16,"Lethal weapon 3",NA,NA,NA,NA,NA,1,0,325,19,"FEAR_MODERATE","Fear","Moderate",NA,4,7,7
"8125","E112124",124,1,"Mujer",2,"Bloque7","EnsayosS2B7","5","EnsayoED","218.mp3",15,"Hellraiser",NA,NA,NA,NA,NA,1,0,218,69,"VALENCE NEG HIGH","ValenceNeg","High",NA,5,7,6
"8126","E112124",124,1,"Mujer",2,"Bloque7","EnsayosS2B7","6","EnsayoED","190.mp3",20,"Pride & Prejudice",NA,NA,NA,NA,NA,6,1,190,54,"VALENCE POS HIGH","ValencePos","High",NA,8,2,3
"8127","E112124",124,1,"Mujer",2,"Bloque7","EnsayosS2B7","7","EnsayoED","262.mp3",16,"Oliver Twist",NA,NA,NA,NA,NA,3,0,262,80,"ENERGY POS MODERATE","EnergyPos","Moderate",NA,7,6,5
"8128","E112124",124,1,"Mujer",2,"Bloque7","EnsayosS2B7","8","EnsayoED","294.mp3",15,"Juha",NA,NA,NA,NA,NA,2,0,294,81,"ENERGY NEG MODERATE","EnergyNeg","Moderate",NA,8,2,2
"8129","E112124",124,1,"Mujer",2,"Bloque7","EnsayosS2B7","9","EnsayoED","104.mp3",15,"The Alien Trilogy",NA,NA,NA,NA,NA,1,0,104,91,"TENSION POS HIGH","TensionPos","High",NA,7,8,7
"8130","E112124",124,1,"Mujer",2,"Bloque7","EnsayosS2B7","10","EnsayoED","278.mp3",18,"Pride & Prejudice",NA,NA,NA,NA,NA,1,0,278,109,"TENSION NEG HIGH","TensionNeg","High",NA,7,1,3
"8131","E112124",124,1,"Mujer",3,"Bloque8","EnsayosS2B8","1","EnsayoED","335.mp3",16,"Pride & Prejudice",NA,NA,NA,NA,NA,3,0,335,42,"TENDER_HIGH","Tender","High",NA,8,1,3
"8132","E112124",124,1,"Mujer",3,"Bloque8","EnsayosS2B8","2","EnsayoED","329.mp3",16,"Oliver Twist",NA,NA,NA,NA,NA,1,0,329,85,"ENERGY NEG MODERATE","EnergyNeg","Moderate",NA,6,2,7
"8133","E112124",124,1,"Mujer",3,"Bloque8","EnsayosS2B8","3","EnsayoED","010.mp3",15,"The Untouchables",NA,NA,NA,NA,NA,3,0,10,71,"ENERGY POS HIGH","EnergyPos","High",NA,9,8,5
"8134","E112124",124,1,"Mujer",3,"Bloque8","EnsayosS2B8","4","EnsayoED","230.mp3",13,"Babylon 5",NA,NA,NA,NA,NA,1,0,230,93,"TENSION POS HIGH","TensionPos","High",NA,4,9,9
"8135","E112124",124,1,"Mujer",3,"Bloque8","EnsayosS2B8","5","EnsayoED","250.mp3",20,"Batman",NA,NA,NA,NA,NA,3,1,250,22,"HAPPY_HIGH","Happy","High",NA,7,9,8
"8136","E112124",124,1,"Mujer",3,"Bloque8","EnsayosS2B8","6","EnsayoED","039.mp3",16,"Big Fish",NA,NA,NA,NA,NA,1,0,39,34,"SAD_HIGH","Sad","High",NA,5,2,7
"8137","E112124",124,1,"Mujer",3,"Bloque8","EnsayosS2B8","7","EnsayoED","029.mp3",15,"Vertigo OST",NA,NA,NA,NA,NA,4,1,29,58,"VALENCE POS MODERATE","ValencePos","Moderate",NA,7,6,2
"8138","E112124",124,1,"Mujer",3,"Bloque8","EnsayosS2B8","8","EnsayoED","036.mp3",21,"Running Scared",NA,NA,NA,NA,NA,1,0,36,32,"SAD_HIGH","Sad","High",NA,4,3,7
"8139","E112124",124,1,"Mujer",3,"Bloque8","EnsayosS2B8","9","EnsayoED","309.mp3",14,"The Fifth Element",NA,NA,NA,NA,NA,1,0,309,92,"TENSION POS HIGH","TensionPos","High",NA,3,7,8
"8140","E112124",124,1,"Mujer",3,"Bloque8","EnsayosS2B8","10","EnsayoED","018.mp3",19,"Shine",NA,NA,NA,NA,NA,1,0,18,74,"ENERGY POS HIGH","EnergyPos","High",NA,5,9,9
"8141","E112124",124,1,"Mujer",4,"Bloque9","EnsayosS2B9","1","EnsayoED","293.mp3",18,"Crouching Tiger",NA,NA,NA,NA,NA,3,0,293,104,"TENSION NEG MODERATE","TensionNeg","Moderate",NA,6,3,2
"8142","E112124",124,1,"Mujer",4,"Bloque9","EnsayosS2B9","2","EnsayoED","283.mp3",18,"Blanc",NA,NA,NA,NA,NA,1,0,283,88,"ENERGY NEG HIGH","EnergyNeg","High",NA,5,2,5
"8143","E112124",124,1,"Mujer",4,"Bloque9","EnsayosS2B9","3","EnsayoED","260.mp3",20,"Batman",NA,NA,NA,NA,NA,3,1,260,79,"ENERGY POS MODERATE","EnergyPos","Moderate",NA,7,9,9
"8144","E112124",124,1,"Mujer",4,"Bloque9","EnsayosS2B9","4","EnsayoED","037.mp3",25,"Road To Perdition",NA,NA,NA,NA,NA,1,0,37,87,"ENERGY NEG HIGH","EnergyNeg","High",NA,5,2,8
"8145","E112124",124,1,"Mujer",4,"Bloque9","EnsayosS2B9","5","EnsayoED","261.mp3",20,"Lethal weapon 3",NA,NA,NA,NA,NA,1,0,261,77,"ENERGY POS MODERATE","EnergyPos","Moderate",NA,5,7,2
"8146","E112124",124,1,"Mujer",4,"Bloque9","EnsayosS2B9","6","EnsayoED","115.mp3",21,"The Missing",NA,NA,NA,NA,NA,1,1,115,96,"TENSION POS MODERATE","TensionPos","Moderate",NA,3,2,6
"8147","E112124",124,1,"Mujer",4,"Bloque9","EnsayosS2B9","7","EnsayoED","240.mp3",16,"Dracula",NA,NA,NA,NA,NA,1,0,240,99,"TENSION POS MODERATE","TensionPos","Moderate",NA,2,2,6
"8148","E112124",124,1,"Mujer",4,"Bloque9","EnsayosS2B9","8","EnsayoED","180.mp3",19,"Shakespeare In Love",NA,NA,NA,NA,NA,1,0,180,102,"TENSION NEG MODERATE","TensionNeg","Moderate",NA,7,7,7
"8149","E112124",124,1,"Mujer",4,"Bloque9","EnsayosS2B9","9","EnsayoED","219.mp3",16,"Batman Returns",NA,NA,NA,NA,NA,1,0,219,11,"FEAR_HIGH","Fear","High",NA,1,7,9
"8150","E112124",124,1,"Mujer",4,"Bloque9","EnsayosS2B9","10","EnsayoED","263.mp3",19,"Pride & Prejudice",NA,NA,NA,NA,NA,2,1,263,105,"TENSION NEG MODERATE","TensionNeg","Moderate",NA,8,8,6
"8151","E112124",124,1,"Mujer",5,"Bloque10","EnsayosS2B10","1","EnsayoED","117.mp3",15,"Shakespeare In Love",NA,NA,NA,NA,NA,1,0,117,62,"VALENCE NEG MODERATE","ValenceNeg","Moderate",NA,2,3,7
"8152","E112124",124,1,"Mujer",5,"Bloque10","EnsayosS2B10","2","EnsayoED","273.mp3",17,"Batman Returns",NA,NA,NA,NA,NA,1,0,273,90,"ENERGY NEG HIGH","EnergyNeg","High",NA,5,6,7
"8153","E112124",124,1,"Mujer",5,"Bloque10","EnsayosS2B10","3","EnsayoED","191.mp3",16,"The Godfarher",NA,NA,NA,NA,NA,2,0,191,107,"TENSION NEG HIGH","TensionNeg","High",NA,8,5,5
"8154","E112124",124,1,"Mujer",5,"Bloque10","EnsayosS2B10","4","EnsayoED","156.mp3",15,"Shallow Grave",NA,NA,NA,NA,NA,1,0,156,97,"TENSION POS MODERATE","TensionPos","Moderate",NA,1,8,8
"8155","E112124",124,1,"Mujer",5,"Bloque10","EnsayosS2B10","5","EnsayoED","177.mp3",15,"Cape Fear",NA,NA,NA,NA,NA,1,0,177,100,"TENSION POS MODERATE","TensionPos","Moderate",NA,3,8,8
"8156","E112124",124,1,"Mujer",5,"Bloque10","EnsayosS2B10","6","EnsayoED","349.mp3",15,"Juha",NA,NA,NA,NA,NA,1,0,349,49,"TENDER_MODERATE","Tender","Moderate",NA,7,6,3
"8157","E112124",124,1,"Mujer",5,"Bloque10","EnsayosS2B10","7","EnsayoED","353.mp3",17,"The Fifth Element",NA,NA,NA,NA,NA,1,0,353,103,"TENSION NEG MODERATE","TensionNeg","Moderate",NA,5,3,5
"8158","E112124",124,1,"Mujer",5,"Bloque10","EnsayosS2B10","8","EnsayoED","333.mp3",18,"Lethal weapon 3",NA,NA,NA,NA,NA,5,0,333,106,"TENSION NEG HIGH","TensionNeg","High",NA,8,3,1
"8159","E112124",124,1,"Mujer",5,"Bloque10","EnsayosS2B10","9","EnsayoED","234.mp3",20,"Oliver Twist",NA,NA,NA,NA,NA,1,0,234,10,"ANGER_MODERATE","Anger","Moderate",NA,3,8,7
"8160","E112124",124,1,"Mujer",5,"Bloque10","EnsayosS2B10","10","EnsayoED","045.mp3",18,"Gladiator",NA,NA,NA,NA,NA,2,0,45,108,"TENSION NEG HIGH","TensionNeg","High",NA,6,1,1
"8161","E112126",126,1,"Mujer",0,"Practica 2","EnsayosS2Practica","practica","EnsayoED","265.mp3",11,"Juha",NA,NA,NA,NA,NA,7,1,265,76,"ENERGY POS MODERATE","EnergyPos","Moderate",NA,8,2,1
"8162","E112126",126,1,"Mujer",1,"Bloque6","EnsayosS2B6","1","EnsayoED","113.mp3",15,"The Untouchables",NA,NA,NA,NA,NA,5,0,113,9,"ANGER_MODERATE","Anger","Moderate",NA,6,7,6
"8163","E112126",126,1,"Mujer",1,"Bloque6","EnsayosS2B6","2","EnsayoED","192.mp3",17,"Oliver Twist",NA,NA,NA,NA,NA,5,0,192,25,"HAPPY_HIGH","Happy","High",NA,7,5,2
"8164","E112126",126,1,"Mujer",1,"Bloque6","EnsayosS2B6","3","EnsayoED","360.mp3",19,"Batman",NA,NA,NA,NA,NA,5,0,360,63,"VALENCE NEG MODERATE","ValenceNeg","Moderate",NA,3,3,8
"8165","E112126",126,1,"Mujer",1,"Bloque6","EnsayosS2B6","4","EnsayoED","340.mp3",22,"The Portait of a Lady",NA,NA,NA,NA,NA,5,1,340,29,"HAPPY_MODERATE","Happy","Moderate",NA,7,1,3
"8166","E112126",126,1,"Mujer",1,"Bloque6","EnsayosS2B6","5","EnsayoED","163.mp3",19,"Naked Lunch",NA,NA,NA,NA,NA,5,0,163,98,"TENSION POS MODERATE","TensionPos","Moderate",NA,4,1,6
"8167","E112126",126,1,"Mujer",1,"Bloque6","EnsayosS2B6","6","EnsayoED","079.mp3",19,"Nostradamus",NA,NA,NA,NA,NA,5,0,79,30,"HAPPY_MODERATE","Happy","Moderate",NA,6,2,1
"8168","E112126",126,1,"Mujer",1,"Bloque6","EnsayosS2B6","7","EnsayoED","227.mp3",14,"Lethal weapon 3",NA,NA,NA,NA,NA,5,1,227,1,"ANGER_HIGH","Anger","High",NA,6,7,6
"8169","E112126",126,1,"Mujer",1,"Bloque6","EnsayosS2B6","8","EnsayoED","124.mp3",15,"The Rainmaker",NA,NA,NA,NA,NA,5,0,124,2,"ANGER_HIGH","Anger","High",NA,7,8,6
"8170","E112126",126,1,"Mujer",1,"Bloque6","EnsayosS2B6","9","EnsayoED","343.mp3",27,"Grizzly Man",NA,NA,NA,NA,NA,5,1,343,28,"HAPPY_MODERATE","Happy","Moderate",NA,6,2,2
"8171","E112126",126,1,"Mujer",1,"Bloque6","EnsayosS2B6","10","EnsayoED","178.mp3",15,"Big Fish",NA,NA,NA,NA,NA,2,1,178,65,"VALENCE NEG MODERATE","ValenceNeg","Moderate",NA,3,6,6
"8172","E112126",126,1,"Mujer",2,"Bloque7","EnsayosS2B7","1","EnsayoED","189.mp3",15,"Blanc",NA,NA,NA,NA,NA,3,0,189,52,"VALENCE POS HIGH","ValencePos","High",NA,6,5,4
"8173","E112126",126,1,"Mujer",2,"Bloque7","EnsayosS2B7","2","EnsayoED","210.mp3",18,"Crouching Tiger",NA,NA,NA,NA,NA,5,0,210,78,"ENERGY POS MODERATE","EnergyPos","Moderate",NA,6,6,2
"8174","E112126",126,1,"Mujer",2,"Bloque7","EnsayosS2B7","3","EnsayoED","022.mp3",18,"Shakespeare In Love",NA,NA,NA,NA,NA,5,1,22,57,"VALENCE POS MODERATE","ValencePos","Moderate",NA,6,6,4
"8175","E112126",126,1,"Mujer",2,"Bloque7","EnsayosS2B7","4","EnsayoED","325.mp3",16,"Lethal weapon 3",NA,NA,NA,NA,NA,4,0,325,19,"FEAR_MODERATE","Fear","Moderate",NA,4,6,6
"8176","E112126",126,1,"Mujer",2,"Bloque7","EnsayosS2B7","5","EnsayoED","218.mp3",15,"Hellraiser",NA,NA,NA,NA,NA,3,1,218,69,"VALENCE NEG HIGH","ValenceNeg","High",NA,3,6,7
"8177","E112126",126,1,"Mujer",2,"Bloque7","EnsayosS2B7","6","EnsayoED","190.mp3",20,"Pride & Prejudice",NA,NA,NA,NA,NA,6,1,190,54,"VALENCE POS HIGH","ValencePos","High",NA,7,3,2
"8178","E112126",126,1,"Mujer",2,"Bloque7","EnsayosS2B7","7","EnsayoED","262.mp3",16,"Oliver Twist",NA,NA,NA,NA,NA,5,1,262,80,"ENERGY POS MODERATE","EnergyPos","Moderate",NA,6,5,6
"8179","E112126",126,1,"Mujer",2,"Bloque7","EnsayosS2B7","8","EnsayoED","294.mp3",15,"Juha",NA,NA,NA,NA,NA,6,1,294,81,"ENERGY NEG MODERATE","EnergyNeg","Moderate",NA,6,3,4
"8180","E112126",126,1,"Mujer",2,"Bloque7","EnsayosS2B7","9","EnsayoED","104.mp3",15,"The Alien Trilogy",NA,NA,NA,NA,NA,5,1,104,91,"TENSION POS HIGH","TensionPos","High",NA,4,7,6
"8181","E112126",126,1,"Mujer",2,"Bloque7","EnsayosS2B7","10","EnsayoED","278.mp3",18,"Pride & Prejudice",NA,NA,NA,NA,NA,5,0,278,109,"TENSION NEG HIGH","TensionNeg","High",NA,5,3,6
"8182","E112126",126,1,"Mujer",3,"Bloque8","EnsayosS2B8","1","EnsayoED","335.mp3",16,"Pride & Prejudice",NA,NA,NA,NA,NA,5,0,335,42,"TENDER_HIGH","Tender","High",NA,6,3,5
"8183","E112126",126,1,"Mujer",3,"Bloque8","EnsayosS2B8","2","EnsayoED","329.mp3",16,"Oliver Twist",NA,NA,NA,NA,NA,3,0,329,85,"ENERGY NEG MODERATE","EnergyNeg","Moderate",NA,4,2,4
"8184","E112126",126,1,"Mujer",3,"Bloque8","EnsayosS2B8","3","EnsayoED","010.mp3",15,"The Untouchables",NA,NA,NA,NA,NA,5,0,10,71,"ENERGY POS HIGH","EnergyPos","High",NA,6,6,2
"8185","E112126",126,1,"Mujer",3,"Bloque8","EnsayosS2B8","4","EnsayoED","230.mp3",13,"Babylon 5",NA,NA,NA,NA,NA,7,0,230,93,"TENSION POS HIGH","TensionPos","High",NA,3,7,7
"8186","E112126",126,1,"Mujer",3,"Bloque8","EnsayosS2B8","5","EnsayoED","250.mp3",20,"Batman",NA,NA,NA,NA,NA,5,0,250,22,"HAPPY_HIGH","Happy","High",NA,6,6,6
"8187","E112126",126,1,"Mujer",3,"Bloque8","EnsayosS2B8","6","EnsayoED","039.mp3",16,"Big Fish",NA,NA,NA,NA,NA,5,0,39,34,"SAD_HIGH","Sad","High",NA,6,6,6
"8188","E112126",126,1,"Mujer",3,"Bloque8","EnsayosS2B8","7","EnsayoED","029.mp3",15,"Vertigo OST",NA,NA,NA,NA,NA,6,1,29,58,"VALENCE POS MODERATE","ValencePos","Moderate",NA,7,2,2
"8189","E112126",126,1,"Mujer",3,"Bloque8","EnsayosS2B8","8","EnsayoED","036.mp3",21,"Running Scared",NA,NA,NA,NA,NA,5,0,36,32,"SAD_HIGH","Sad","High",NA,6,6,4
"8190","E112126",126,1,"Mujer",3,"Bloque8","EnsayosS2B8","9","EnsayoED","309.mp3",14,"The Fifth Element",NA,NA,NA,NA,NA,5,0,309,92,"TENSION POS HIGH","TensionPos","High",NA,4,7,6
"8191","E112126",126,1,"Mujer",3,"Bloque8","EnsayosS2B8","10","EnsayoED","018.mp3",19,"Shine",NA,NA,NA,NA,NA,5,0,18,74,"ENERGY POS HIGH","EnergyPos","High",NA,6,6,4
"8192","E112126",126,1,"Mujer",4,"Bloque9","EnsayosS2B9","1","EnsayoED","293.mp3",18,"Crouching Tiger",NA,NA,NA,NA,NA,5,1,293,104,"TENSION NEG MODERATE","TensionNeg","Moderate",NA,6,6,6
"8193","E112126",126,1,"Mujer",4,"Bloque9","EnsayosS2B9","2","EnsayoED","283.mp3",18,"Blanc",NA,NA,NA,NA,NA,5,1,283,88,"ENERGY NEG HIGH","EnergyNeg","High",NA,4,2,2
"8194","E112126",126,1,"Mujer",4,"Bloque9","EnsayosS2B9","3","EnsayoED","260.mp3",20,"Batman",NA,NA,NA,NA,NA,5,1,260,79,"ENERGY POS MODERATE","EnergyPos","Moderate",NA,6,7,4
"8195","E112126",126,1,"Mujer",4,"Bloque9","EnsayosS2B9","4","EnsayoED","037.mp3",25,"Road To Perdition",NA,NA,NA,NA,NA,4,0,37,87,"ENERGY NEG HIGH","EnergyNeg","High",NA,4,2,5
"8196","E112126",126,1,"Mujer",4,"Bloque9","EnsayosS2B9","5","EnsayoED","261.mp3",20,"Lethal weapon 3",NA,NA,NA,NA,NA,5,1,261,77,"ENERGY POS MODERATE","EnergyPos","Moderate",NA,6,7,4
"8197","E112126",126,1,"Mujer",4,"Bloque9","EnsayosS2B9","6","EnsayoED","115.mp3",21,"The Missing",NA,NA,NA,NA,NA,5,0,115,96,"TENSION POS MODERATE","TensionPos","Moderate",NA,6,6,6
"8198","E112126",126,1,"Mujer",4,"Bloque9","EnsayosS2B9","7","EnsayoED","240.mp3",16,"Dracula",NA,NA,NA,NA,NA,4,0,240,99,"TENSION POS MODERATE","TensionPos","Moderate",NA,4,6,6
"8199","E112126",126,1,"Mujer",4,"Bloque9","EnsayosS2B9","8","EnsayoED","180.mp3",19,"Shakespeare In Love",NA,NA,NA,NA,NA,6,0,180,102,"TENSION NEG MODERATE","TensionNeg","Moderate",NA,7,6,2
"8200","E112126",126,1,"Mujer",4,"Bloque9","EnsayosS2B9","9","EnsayoED","219.mp3",16,"Batman Returns",NA,NA,NA,NA,NA,3,1,219,11,"FEAR_HIGH","Fear","High",NA,2,6,8
"8201","E112126",126,1,"Mujer",4,"Bloque9","EnsayosS2B9","10","EnsayoED","263.mp3",19,"Pride & Prejudice",NA,NA,NA,NA,NA,5,1,263,105,"TENSION NEG MODERATE","TensionNeg","Moderate",NA,6,7,3
"8202","E112126",126,1,"Mujer",5,"Bloque10","EnsayosS2B10","1","EnsayoED","117.mp3",15,"Shakespeare In Love",NA,NA,NA,NA,NA,5,0,117,62,"VALENCE NEG MODERATE","ValenceNeg","Moderate",NA,3,6,6
"8203","E112126",126,1,"Mujer",5,"Bloque10","EnsayosS2B10","2","EnsayoED","273.mp3",17,"Batman Returns",NA,NA,NA,NA,NA,4,1,273,90,"ENERGY NEG HIGH","EnergyNeg","High",NA,4,6,7
"8204","E112126",126,1,"Mujer",5,"Bloque10","EnsayosS2B10","3","EnsayoED","191.mp3",16,"The Godfarher",NA,NA,NA,NA,NA,6,1,191,107,"TENSION NEG HIGH","TensionNeg","High",NA,7,4,2
"8205","E112126",126,1,"Mujer",5,"Bloque10","EnsayosS2B10","4","EnsayoED","156.mp3",15,"Shallow Grave",NA,NA,NA,NA,NA,3,0,156,97,"TENSION POS MODERATE","TensionPos","Moderate",NA,3,7,6
"8206","E112126",126,1,"Mujer",5,"Bloque10","EnsayosS2B10","5","EnsayoED","177.mp3",15,"Cape Fear",NA,NA,NA,NA,NA,4,1,177,100,"TENSION POS MODERATE","TensionPos","Moderate",NA,3,6,6
"8207","E112126",126,1,"Mujer",5,"Bloque10","EnsayosS2B10","6","EnsayoED","349.mp3",15,"Juha",NA,NA,NA,NA,NA,5,0,349,49,"TENDER_MODERATE","Tender","Moderate",NA,6,6,2
"8208","E112126",126,1,"Mujer",5,"Bloque10","EnsayosS2B10","7","EnsayoED","353.mp3",17,"The Fifth Element",NA,NA,NA,NA,NA,3,1,353,103,"TENSION NEG MODERATE","TensionNeg","Moderate",NA,6,6,3
"8209","E112126",126,1,"Mujer",5,"Bloque10","EnsayosS2B10","8","EnsayoED","333.mp3",18,"Lethal weapon 3",NA,NA,NA,NA,NA,5,0,333,106,"TENSION NEG HIGH","TensionNeg","High",NA,6,2,2
"8210","E112126",126,1,"Mujer",5,"Bloque10","EnsayosS2B10","9","EnsayoED","234.mp3",20,"Oliver Twist",NA,NA,NA,NA,NA,4,0,234,10,"ANGER_MODERATE","Anger","Moderate",NA,4,4,6
"8211","E112126",126,1,"Mujer",5,"Bloque10","EnsayosS2B10","10","EnsayoED","045.mp3",18,"Gladiator",NA,NA,NA,NA,NA,5,0,45,108,"TENSION NEG HIGH","TensionNeg","High",NA,6,2,2
"8212","E112128",128,1,"Mujer",0,"Practica 2","EnsayosS2Practica","practica","EnsayoED","265.mp3",11,"Juha",NA,NA,NA,NA,NA,1,0,265,76,"ENERGY POS MODERATE","EnergyPos","Moderate",NA,5,5,5
"8213","E112128",128,1,"Mujer",1,"Bloque6","EnsayosS2B6","1","EnsayoED","113.mp3",15,"The Untouchables",NA,NA,NA,NA,NA,1,0,113,9,"ANGER_MODERATE","Anger","Moderate",NA,3,6,6
"8214","E112128",128,1,"Mujer",1,"Bloque6","EnsayosS2B6","2","EnsayoED","192.mp3",17,"Oliver Twist",NA,NA,NA,NA,NA,2,0,192,25,"HAPPY_HIGH","Happy","High",NA,7,7,3
"8215","E112128",128,1,"Mujer",1,"Bloque6","EnsayosS2B6","3","EnsayoED","360.mp3",19,"Batman",NA,NA,NA,NA,NA,1,0,360,63,"VALENCE NEG MODERATE","ValenceNeg","Moderate",NA,3,1,2
"8216","E112128",128,1,"Mujer",1,"Bloque6","EnsayosS2B6","4","EnsayoED","340.mp3",22,"The Portait of a Lady",NA,NA,NA,NA,NA,1,0,340,29,"HAPPY_MODERATE","Happy","Moderate",NA,7,1,2
"8217","E112128",128,1,"Mujer",1,"Bloque6","EnsayosS2B6","5","EnsayoED","163.mp3",19,"Naked Lunch",NA,NA,NA,NA,NA,1,0,163,98,"TENSION POS MODERATE","TensionPos","Moderate",NA,5,2,2
"8218","E112128",128,1,"Mujer",1,"Bloque6","EnsayosS2B6","6","EnsayoED","079.mp3",19,"Nostradamus",NA,NA,NA,NA,NA,1,0,79,30,"HAPPY_MODERATE","Happy","Moderate",NA,7,2,2
"8219","E112128",128,1,"Mujer",1,"Bloque6","EnsayosS2B6","7","EnsayoED","227.mp3",14,"Lethal weapon 3",NA,NA,NA,NA,NA,1,0,227,1,"ANGER_HIGH","Anger","High",NA,2,7,7
"8220","E112128",128,1,"Mujer",1,"Bloque6","EnsayosS2B6","8","EnsayoED","124.mp3",15,"The Rainmaker",NA,NA,NA,NA,NA,1,0,124,2,"ANGER_HIGH","Anger","High",NA,1,8,8
"8221","E112128",128,1,"Mujer",1,"Bloque6","EnsayosS2B6","9","EnsayoED","343.mp3",27,"Grizzly Man",NA,NA,NA,NA,NA,6,1,343,28,"HAPPY_MODERATE","Happy","Moderate",NA,8,5,3
"8222","E112128",128,1,"Mujer",1,"Bloque6","EnsayosS2B6","10","EnsayoED","178.mp3",15,"Big Fish",NA,NA,NA,NA,NA,1,0,178,65,"VALENCE NEG MODERATE","ValenceNeg","Moderate",NA,5,5,5
"8223","E112128",128,1,"Mujer",2,"Bloque7","EnsayosS2B7","1","EnsayoED","189.mp3",15,"Blanc",NA,NA,NA,NA,NA,1,0,189,52,"VALENCE POS HIGH","ValencePos","High",NA,4,3,3
